rp_id,x,y,floor,ap0,ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8
31,6.38346,-6.58647,1.5,-48.44577790972121,-47.277852947436045,-33.193591369808026,-75.23080291696553,-31.82805775398453,-39.20653680897767,-110,-43.72793682588591,-30.91135515499841
110,5.38346,-1.58647,1.5,-43.66737439662936,-54.3425670220809,-40.12532262261317,-110.0,-34.54316396651339,-28.2564449535221,-110,-46.36886684410195,-27.953305605473897
180,-4.61654,3.41353,1.5,-30.24123103144303,-31.964878861893315,-37.55835154664353,-110.0,-48.48498002931475,-61.89640961568072,-110,-31.669344396284245,-44.7802576168201
219,2.38346,5.41353,1.5,-40.337687943004454,-31.156843737275725,-54.2895040776102,-110.0,-43.63772627314906,-36.17024069301523,-110,-33.84965334511744,-40.10915216284475
207,6.38346,4.41353,1.5,-36.96933841774813,-47.13430825576634,-55.588960022713046,-110.0,-54.92000836406155,-40.76099478900304,-110,-35.61477390900739,-45.834024128618736
80,7.38346,-3.58647,1.5,-39.80578468865035,-48.15644557217245,-50.85849992197039,-110.0,-41.36506956890997,-38.03804255268336,-110,-33.21432383283264,-53.95041807523209
205,4.38346,4.41353,1.5,-42.63536553246852,-34.22364123496432,-54.35426097614548,-110.0,-34.591374491976154,-44.80026116380127,-110,-41.221977849361785,-41.61142650886212
221,4.38346,5.41353,1.5,-46.08787841192196,-45.45832385913557,-52.812325161589065,-110.0,-33.7653673410457,-48.92948512529967,-110,-42.49257283116778,-46.45547372865448
185,0.383459,3.41353,1.5,-43.07190891008825,-44.865267420816984,-48.74540963476478,-110.0,-35.7086320355587,-32.83995230487536,-110,-33.216913702929155,-39.19946120674674
54,-2.61654,-4.58647,1.5,-46.92410385567913,-35.62403924916032,-40.36683650096906,-110.0,-31.138942020298146,-42.914431622579635,-110,-45.46241848273159,-50.78222982793758
89,0.383459,-2.58647,1.5,-55.30803881754353,-48.4624881529168,-46.11841057338287,-110.0,-29.35231120776997,-33.34612558180634,-110,-36.14658166662841,-36.18580505395733
231,-1.61654,6.41353,1.5,-29.56262758848863,-18.752174585858107,-28.64664883336016,-110.0,-45.78600766446996,-47.94503520300763,-110,-46.924591616736514,-60.73788110279734
65,-7.61654,-3.58647,1.5,-38.0697265628848,-47.658304723073606,-36.277367661239346,-110.0,-33.271527702920295,-40.914647691765246,-110,-35.380398241417645,-46.41528568665023
143,6.38346,0.413534,1.5,-53.20851281587382,-53.73441941556301,-47.51328721389918,-110.0,-34.96598430630237,-30.00556721583128,-110,-38.76519587315757,-40.26860016346202
229,-3.61654,6.41353,1.5,-59.81143620327708,-31.364483465427615,-58.36177878925388,-110.0,-59.27820952741984,-49.57945806419187,-110,-48.80439931460071,-43.01218116135602
92,3.38346,-2.58647,1.5,-64.76794046291747,-54.65722735372824,-39.15811750247043,-110.0,-39.79664956912549,-33.062905824430025,-110,-38.45708044895633,-33.390824586085515
209,-7.61654,5.41353,1.5,-27.40396241683048,-31.532259117473895,-39.34552193179933,-110.0,-47.76659080339258,-52.824545620454025,-110,-40.42526721478004,-64.6509101772038
51,-5.61654,-4.58647,1.5,-32.45183249961119,-35.19060981349429,-33.72075754965001,-110.0,-33.85816281995381,-48.89678772664421,-110,-44.098895686157874,-51.190461238351695
182,-2.61654,3.41353,1.5,-38.77056409429126,-31.677694088654594,-39.54986660611624,-110.0,-36.51267668275504,-31.23320408255474,-110,-31.452774501221786,-38.62409468675803
67,-5.61654,-3.58647,1.5,-33.62765523792869,-35.29977561089525,-35.471391418629906,-110.0,-36.94973541387296,-46.70676804770109,-110,-43.54317959907042,-57.28789558382584
24,-0.616541,-6.58647,1.5,-32.267265961228546,-31.442375259696608,-34.64299461745758,-104.50012807368648,-35.29693824659068,-59.03412512349861,-110,-38.48844968104957,-56.490415734640656
169,0.383459,2.41353,1.5,-37.162330277633885,-51.62519684673839,-59.977549112893925,-110.0,-29.072186837810705,-32.4956471581219,-110,-30.384543378081226,-80.07529674587443
83,-5.61654,-2.58647,1.5,-37.41763510372428,-38.90342517878914,-34.555217230196895,-110.0,-46.23060585237737,-38.82278839652489,-110,-31.623307914626334,-40.96907171702298
201,0.383459,4.41353,1.5,-42.29882394647062,-32.16871524929145,-51.507339532327656,-110.0,-42.63822063018504,-41.95455644626374,-110,-33.36340334160755,-40.28510607510817
240,7.38346,6.41353,1.5,-50.1197310754154,-34.71209777293256,-51.43784999330458,-110.0,-51.74574445719109,-36.63885836853824,-110,-36.004427914825776,-33.46095203922163
123,2.38346,-0.586466,1.5,-45.08337110130003,-49.85160107543286,-60.33582687918318,-110.0,-47.06380646546662,-45.746801070160586,-110,-36.44902639349465,-36.504943531020125
175,6.38346,2.41353,1.5,-57.06669578530368,-52.74808905422183,-44.90978578546155,-110.0,-36.361049997721345,-31.65973298847186,-110,-37.08897706888848,-41.43574569750208
121,0.383459,-0.586466,1.5,-46.32321967707938,-51.645129735297445,-57.467358447942445,-110.0,-30.56978536727766,-35.881166040997,-110,-36.60626999962259,-38.641938545788335
69,-3.61654,-3.58647,1.5,-38.817562204673486,-45.05658665735313,-35.929637444249806,-110.0,-37.15011739147358,-41.30683372722199,-110,-40.53368377576048,-47.30948438002486
37,-3.61654,-5.58647,1.5,-35.80826616624353,-37.56543630089607,-30.76064297725801,-110.0,-34.73982822923501,-58.2226361526522,-110,-45.62327833714546,-37.59669838780368
231,-1.61654,6.41353,1.5,-31.870358588219275,-25.706999338748822,-34.747447306867635,-110.0,-50.776634897384966,-54.0396053272202,-110,-45.149763736087635,-57.883950008406046
115,-5.61654,-0.586466,1.5,-37.97220749781118,-37.424099487939145,-45.1271747610887,-110.0,-40.59910280628824,-28.57532514527711,-110,-36.81821846213657,-39.33899410784872
44,3.38346,-5.58647,1.5,-43.42180128128345,-55.16765580135769,-30.832418572170752,-94.58639911357788,-42.47858215608162,-34.04067060325034,-110,-42.162754259981725,-26.51231646661083
58,1.38346,-4.58647,1.5,-39.260072936879155,-49.134676310329176,-50.82382564177816,-110.0,-33.77158767285505,-28.30486204533517,-110,-43.99837633405556,-37.86077436374906
50,-6.61654,-4.58647,1.5,-47.75982458845563,-39.106333105927206,-24.604278477792995,-110.0,-38.3955445424426,-47.415321142789054,-110,-35.96740701159656,-42.63510424551892
67,-5.61654,-3.58647,1.5,-33.57315412604327,-31.764965954397457,-38.69637436473278,-110.0,-45.2521587401918,-46.05345155639322,-110,-52.67108991531829,-54.3284410863614
28,3.38346,-6.58647,1.5,-44.42295652939771,-39.43723414131906,-29.6770507353977,-76.91578110486847,-35.79956099511526,-32.15165394919766,-110,-35.32764146535393,-41.67985213097402
55,-1.61654,-4.58647,1.5,-30.83690313963733,-54.15584414104122,-37.61598964559004,-110.0,-42.11674108763262,-54.173367558234226,-110,-42.59210425158129,-41.68496551893978
57,0.383459,-4.58647,1.5,-52.823611286143,-40.62993563765603,-52.73901552079282,-110.0,-32.22325968456291,-44.26219997350661,-110,-30.86436977392064,-46.917342467836505
229,-3.61654,6.41353,1.5,-58.28640157477461,-30.86055238046809,-59.40371149806856,-110.0,-61.571168075391256,-48.38325971509437,-110,-50.638526121100554,-45.15406543592215
184,-0.616541,3.41353,1.5,-45.16567557153285,-32.55926620607179,-28.3575359798214,-110.0,-45.82130513076882,-34.33072648799186,-110,-30.90776000316087,-43.60848175500445
186,1.38346,3.41353,1.5,-53.239162008908366,-47.686515058223506,-46.306554047873114,-110.0,-26.454959687870343,-37.53558354014635,-110,-20.676994834672534,-40.19945219681375
3,-5.61654,-7.58647,1.5,-35.78519146174133,-50.20709503611927,-37.04985431478738,-110.0,-36.35416214374687,-40.32666836541534,-110,-45.11293387969522,-41.77255154162129
135,-1.61654,0.413534,1.5,-40.287720249425895,-37.76369871485275,-27.325996633401843,-110.0,-56.605674662249605,-42.44196482954316,-110,-32.209697119906124,-41.17385223138499
97,-7.61654,-1.58647,1.5,-41.275770680086,-51.34692962125689,-44.52792508835388,-110.0,-51.76482262141163,-40.953705483608985,-110,-44.968822398432046,-47.096532276237134
236,3.38346,6.41353,1.5,-62.548509660016435,-40.38726960631563,-58.15572039660564,-110.0,-46.86604478802985,-31.14830390411891,-110,-41.96702930401122,-49.86129759287537
237,4.38346,6.41353,1.5,-86.29392255442403,-47.04489736572281,-46.90897877299687,-110.0,-33.97105340238424,-35.780104528367595,-110,-40.141571277969085,-39.61913437712773
54,-2.61654,-4.58647,1.5,-46.179569387919024,-30.398639736875587,-37.28568463827075,-110.0,-35.658479347429825,-51.219496523993854,-110,-42.855308530582434,-45.65736313176836
177,-7.61654,3.41353,1.5,-37.13047372394708,-41.60535956174899,-55.13455974365596,-110.0,-45.4518316760219,-32.50680896704324,-110,-34.79609202844532,-42.23648493641041
146,-6.61654,1.41353,1.5,-43.53060850839403,-42.97907765293772,-34.48450944187204,-110.0,-47.57031020356394,-34.72044150978589,-110,-31.886824707656217,-44.06178131608699
48,7.38346,-5.58647,1.5,-46.8621419381242,-43.80789416024815,-37.88331185538856,-97.28369995153392,-37.864970470262634,-33.605756286310715,-110,-41.283068781109336,-22.80569778777523
55,-1.61654,-4.58647,1.5,-34.241756184812,-52.23638702324881,-32.93331480321771,-110.0,-45.52166276035448,-51.20070872643437,-110,-36.67432860571675,-44.20414362438144
10,1.38346,-7.58647,1.5,-46.33331985337158,-47.72736907675168,-28.395924568809356,-110.0,-26.330780676664645,-42.05188543246582,-110,-39.72769328896287,-43.06583978882305
124,3.38346,-0.586466,1.5,-44.45153466952258,-52.554531438774646,-54.41539787552505,-110.0,-35.72783300911501,-41.58450052346453,-110,-33.042487373795765,-33.75892252340154
105,0.383459,-1.58647,1.5,-42.7160543574916,-48.60207865317377,-38.46260984914579,-110.0,-34.04528933132761,-39.49538917921965,-110,-30.63894559429527,-43.03935299902656
235,2.38346,6.41353,1.5,-40.01240303253445,-28.072232724332583,-44.81688908397531,-110.0,-46.42847775401246,-49.70627494274195,-110,-42.41213580278963,-39.569300966627104
102,-2.61654,-1.58647,1.5,-37.86324430117402,-36.61393599342324,-38.661686138590504,-110.0,-44.08648879585691,-44.31901979114423,-110,-34.601914177204115,-46.130398941999154
132,-4.61654,0.413534,1.5,-33.089852927491066,-26.395205164243684,-41.97915630981184,-110.0,-39.37155017942493,-39.79001801780687,-110,-47.16461737208277,-46.24606186157666
198,-2.61654,4.41353,1.5,-36.45703329854637,-27.14634122259971,-44.808797987529665,-110.0,-47.78765420825282,-45.52471054108831,-110,-30.71374874065603,-39.999725961150745
197,-3.61654,4.41353,1.5,-31.017131748636093,-31.249892008892186,-46.16524328363851,-110.0,-37.12441854895445,-59.19229826863046,-110,-30.766382449054753,-46.727721586089466
12,3.38346,-7.58647,1.5,-40.04587036934361,-47.71807577460851,-41.661796903632734,-82.2383249942729,-39.77449404830752,-44.127234955266175,-110,-46.20773850261323,-40.67268369869027
155,2.38346,1.41353,1.5,-42.33612025116542,-59.0892107583718,-38.57372638828982,-110.0,-29.895710330906542,-30.760090881692985,-110,-34.97180357033081,-44.38540263077704
97,-7.61654,-1.58647,1.5,-39.12739134051,-50.60145806906783,-40.39770612102893,-110.0,-49.51449928052507,-42.21994095070891,-110,-47.83679007154134,-50.33347033653517
143,6.38346,0.413534,1.5,-55.19244636998576,-53.59160272840676,-46.802022499859454,-110.0,-36.11368623093957,-29.721190539062302,-110,-32.77874866392382,-44.914752936254686
216,-0.616541,5.41353,1.5,-30.471695533268335,-22.72592953427908,-31.462076400161315,-110.0,-49.29528354263261,-57.55041264467034,-110,-45.163230545997955,-57.89255494390532
71,-1.61654,-3.58647,1.5,-40.88788640095613,-48.87887420954922,-29.67112672697559,-110.0,-42.913568673184976,-54.570889419355886,-110,-40.43966048660466,-47.681614046238934
109,4.38346,-1.58647,1.5,-49.05680892065193,-52.21097386222704,-36.07658643368297,-110.0,-35.13218078991046,-28.94864265631046,-110,-29.081443002969387,-33.62177467174228
35,-5.61654,-5.58647,1.5,-32.669996032690555,-41.457417833495064,-37.352863096997304,-110.0,-26.621220031511744,-47.61288007131423,-110,-38.94629563601248,-37.18269016362533
57,0.383459,-4.58647,1.5,-54.40258953097608,-39.8379300327036,-52.441014326898866,-110.0,-38.079382251072346,-51.14204236616076,-110,-35.98316595297466,-49.3221722788284
168,-0.616541,2.41353,1.5,-26.53043097593072,-40.24560400687825,-35.618767899262764,-110.0,-41.20801838318366,-33.02658508576452,-110,-30.43026261926073,-40.98079972045176
212,-4.61654,5.41353,1.5,-31.649610696351264,-39.39402318733606,-44.14957657990067,-110.0,-58.609393567598495,-39.37347987416247,-110,-32.044443171325874,-52.89645083854032
89,0.383459,-2.58647,1.5,-43.68012000932717,-48.30539986696313,-40.90123164932336,-110.0,-26.365472393431155,-39.48580420218777,-110,-38.05326812106492,-42.767515003701064
188,3.38346,3.41353,1.5,-44.04062893075793,-45.5990042753369,-44.080247941226666,-110.0,-50.190988619905674,-52.76398132918292,-110,-30.68618886325146,-43.655018027643195
52,-4.61654,-4.58647,1.5,-41.23050239959865,-29.29835608404063,-33.11882626434213,-110.0,-39.392385111178065,-43.914866333743866,-110,-39.594126682512034,-59.55205544348769
198,-2.61654,4.41353,1.5,-36.61627843101424,-35.067430859456465,-40.83760127078412,-110.0,-48.69058936553762,-43.34993487610285,-110,-35.051215168888206,-39.695210481833506
113,-7.61654,-0.586466,1.5,-27.68721754309841,-49.01791388174273,-43.02708628094454,-110.0,-39.70809646380514,-36.99336836443638,-110,-44.18803402215537,-44.72592446565041
16,7.38346,-7.58647,1.5,-44.00808635102416,-46.48441735433062,-48.732539872065225,-80.57485119957381,-50.10979522821886,-40.45274698857678,-110,-35.87104222095516,-26.764266965345964
71,-1.61654,-3.58647,1.5,-42.74876654299017,-49.00020057482458,-23.08268091617885,-110.0,-44.2810670489662,-57.19284246369155,-110,-39.92788991286075,-47.08491198741933
52,-4.61654,-4.58647,1.5,-43.46561865873341,-30.939803187058967,-32.02055108584227,-110.0,-38.21977878866266,-44.44345287395687,-110,-41.5619102032016,-60.80824558647509
108,3.38346,-1.58647,1.5,-47.57546664244672,-61.40218145017898,-42.812452301995606,-110.0,-34.77988780368874,-44.41926862784251,-110,-47.76752395853311,-35.197233589336406
197,-3.61654,4.41353,1.5,-30.358468126574547,-30.359321509640903,-45.45275868460353,-110.0,-36.78198434256067,-54.206460096989666,-110,-31.90224716980725,-48.50331873845837
88,-0.616541,-2.58647,1.5,-50.46545787760375,-33.751481469457595,-34.98861720547368,-110.0,-67.75971465776429,-42.629774787306374,-110,-32.49075745674219,-36.26787414941603
127,6.38346,-0.586466,1.5,-47.040926209438645,-38.97267704583627,-42.577794030182545,-110.0,-46.98081208764419,-29.66391004655517,-110,-39.03112591737994,-31.646900721992814
150,-2.61654,1.41353,1.5,-32.23748233859882,-38.18682401808804,-42.65526567654306,-110.0,-39.239494603207255,-44.2299754943715,-110,-34.49454213754876,-40.410792729153705
189,4.38346,3.41353,1.5,-44.52570659167784,-53.3847856823999,-51.02065642460651,-110.0,-40.02362987284212,-29.336468643615277,-110,-44.37727353948084,-53.443963931227174
207,6.38346,4.41353,1.5,-39.66681761963645,-52.74924340610903,-53.811707392184935,-110.0,-53.37145306988275,-37.16022513140669,-110,-40.98654847454378,-45.87493223453681
76,3.38346,-3.58647,1.5,-46.294295672414755,-42.4914288888902,-36.06236280983559,-110.0,-29.375481862047504,-37.584025182813875,-110,-40.76147508607906,-32.6405647262318
97,-7.61654,-1.58647,1.5,-38.06702429321344,-45.68392687004532,-39.92925909663128,-110.0,-48.46353807390318,-40.815363686894926,-110,-44.69812309913758,-50.01971871653859
23,-1.61654,-6.58647,1.5,-40.15519645417978,-38.22166070538317,-23.879398372181672,-101.89504695969406,-42.37364822761502,-45.30804868595454,-110,-38.96355558749242,-35.13780986764322
115,-5.61654,-0.586466,1.5,-38.96613658288968,-34.723240735183374,-48.0903878614259,-110.0,-38.13798776933633,-27.179885585809316,-110,-30.439350878086593,-37.68021670565823
119,-1.61654,-0.586466,1.5,-36.561834836148584,-36.3272757887285,-30.710891729105228,-110.0,-52.86729208298255,-47.35314410866341,-110,-36.19385181410655,-48.039293751068
239,6.38346,6.41353,1.5,-52.96308941844214,-30.869662366158583,-62.614778907476506,-110.0,-37.6468048442746,-31.639694879356405,-110,-45.31483291431332,-39.860695728486206
230,-2.61654,6.41353,1.5,-33.59103424676675,-30.920392634610195,-38.36857390329453,-110.0,-59.02645645637434,-59.19353503548433,-110,-44.38211284655394,-50.83540172951316
19,-5.61654,-6.58647,1.5,-34.39421369081586,-54.50627609464016,-43.744051504033585,-110.0,-40.982195478424615,-45.75580417394973,-110,-43.57696962052767,-48.387966144704926
110,5.38346,-1.58647,1.5,-42.69489270295176,-53.21244824481453,-41.24394549154109,-110.0,-35.70178410925674,-31.44637821857209,-110,-42.64860743786157,-30.74169784338881
57,0.383459,-4.58647,1.5,-55.29150743949403,-45.00290894341914,-57.23422119744764,-110.0,-34.26805042280484,-45.76272367793237,-110,-27.840059415095865,-44.13286783498131
181,-3.61654,3.41353,1.5,-31.772258228336653,-39.99068901621953,-46.02963897983707,-110.0,-37.44157956561563,-40.20341168542843,-110,-32.58151738513949,-52.192627418666355
108,3.38346,-1.58647,1.5,-46.580211624180606,-63.92560677466608,-43.02955783572454,-110.0,-37.07076437096927,-42.86901188405879,-110,-45.191054890217075,-32.4818473596154
92,3.38346,-2.58647,1.5,-57.99506058453602,-54.38799436369275,-36.26867677087392,-110.0,-47.921859227487765,-30.407819025496295,-110,-38.26799627054437,-33.08114143825325
53,-3.61654,-4.58647,1.5,-33.83004127557992,-36.957535070033565,-31.052656437247776,-110.0,-34.3377893949361,-42.49117514543826,-110,-40.607132933661084,-64.91631660029431
2,-6.61654,-7.58647,1.5,-33.962544365686,-51.18471161266736,-34.82530013686254,-110.0,-30.339028042786104,-42.62069679041929,-110,-48.96107904892584,-41.34362429870612
104,-0.616541,-1.58647,1.5,-40.09716384723594,-37.81075867654408,-35.35929088603475,-110.0,-45.419023919946696,-45.301263070901854,-110,-32.284723052516895,-44.056617220604984
83,-5.61654,-2.58647,1.5,-36.015676060877496,-34.175048097261254,-35.37218549152518,-110.0,-42.7411486529423,-45.672561458280335,-110,-35.47260196913516,-38.10604111269505
233,0.383459,6.41353,1.5,-39.13333265423088,-24.052882106086457,-40.9993002119968,-110.0,-51.07294765660186,-49.91742587516234,-110,-42.523932806323224,-52.3414335021165
150,-2.61654,1.41353,1.5,-36.47743018821568,-39.81735216702041,-43.32064854984504,-110.0,-45.29341669918877,-40.88028408676051,-110,-31.465917331678547,-38.47772889083024
238,5.38346,6.41353,1.5,-65.70590808209455,-35.678012525791246,-40.68536247197985,-110.0,-42.07566421296617,-31.54370962320975,-110,-41.805949796945434,-47.34250211683923
188,3.38346,3.41353,1.5,-48.41489210598385,-41.981363631572485,-45.89413860665985,-110.0,-52.133569836523144,-49.48623589427487,-110,-30.189358800033325,-40.51289087615955
24,-0.616541,-6.58647,1.5,-38.10109066473781,-37.70688464417821,-35.910038087138155,-100.87659463938584,-32.97451129018258,-62.96068353317097,-110,-45.19424292935173,-55.181619277684774
54,-2.61654,-4.58647,1.5,-42.43982173084694,-34.97256193282383,-38.61543447873794,-110.0,-31.79077978773265,-53.05170165236151,-110,-52.39523491678283,-49.25748744418073
5,-3.61654,-7.58647,1.5,-40.84418266412525,-39.49465565902146,-37.123130009478615,-110.0,-35.50188406362835,-59.516702781256015,-110,-49.74447041193165,-37.92477799139127
209,-7.61654,5.41353,1.5,-31.015020783723827,-31.95251794176503,-35.76572743842273,-110.0,-50.09753738717725,-52.06793783540923,-110,-37.60321432046206,-62.93043014306696
131,-5.61654,0.413534,1.5,-35.1182628062985,-38.373556964351835,-48.71296737181358,-110.0,-43.763149325857015,-39.92734850664257,-110,-43.674743483566054,-40.87094840040282
15,6.38346,-7.58647,1.5,-60.22316777479576,-52.52621531224756,-39.64772349427744,-85.49428603109564,-38.01485105043661,-40.1581178226472,-110,-46.197412736653746,-32.55731872721146
24,-0.616541,-6.58647,1.5,-31.028317496837666,-32.192169650909,-36.77419991432316,-100.42464768679751,-33.54969167231802,-62.084084446450206,-110,-38.31259291617547,-55.51490755661262
11,2.38346,-7.58647,1.5,-45.60005857265659,-55.65923908421305,-24.388359017378352,-78.34456144825474,-26.158116873291153,-35.151161859467,-110,-38.19871034536288,-40.19910044881019
118,-2.61654,-0.586466,1.5,-34.83943436766969,-42.74248912383961,-37.331652091665234,-110.0,-48.18147322709659,-36.71050030332973,-110,-35.69157218055141,-39.413467916098384
69,-3.61654,-3.58647,1.5,-33.21907654537019,-42.05323633836385,-37.10417239093725,-110.0,-37.00904837692446,-44.57457484743778,-110,-43.305708758363096,-50.19915058880616
12,3.38346,-7.58647,1.5,-38.80213842646329,-48.37723922770152,-40.50812658027553,-74.88493918714501,-48.00417440363825,-45.73662534552916,-110,-40.07544695887887,-35.577479245958
130,-6.61654,0.413534,1.5,-35.10353746724214,-51.65085132414982,-47.00511875970177,-110.0,-39.23813133726254,-35.473723863947676,-110,-45.10579156685214,-49.22172278526782
30,5.38346,-6.58647,1.5,-44.6228493105378,-46.745610724728635,-41.417245572658246,-71.55147963414541,-36.96021841477441,-47.163842167000674,-110,-45.404389792823,-23.258150299294684
213,-3.61654,5.41353,1.5,-45.202233618331675,-35.25096549131754,-40.805548609310506,-110.0,-45.54871988028464,-55.92292422361373,-110,-33.97093741658145,-42.802637084068984
113,-7.61654,-0.586466,1.5,-29.34009575042181,-47.33763124509229,-39.437863455256334,-110.0,-45.09111643481161,-31.581946496501807,-110,-41.56364506120528,-46.659673869557395
188,3.38346,3.41353,1.5,-42.22710635544105,-46.53574955856136,-45.403767208495125,-110.0,-51.790601488512515,-50.00640845692128,-110,-33.80436413284331,-44.19114722391307
115,-5.61654,-0.586466,1.5,-37.67229672036458,-35.818135399264854,-48.84003831795435,-110.0,-34.207416951414594,-33.14804623072284,-110,-39.37959268934646,-41.11184139147532
34,-6.61654,-5.58647,1.5,-54.786584518919625,-37.6568865338904,-36.88408694365252,-110.0,-36.66274912725595,-48.936964521560064,-110,-43.47617947053129,-39.1082045136972
239,6.38346,6.41353,1.5,-55.010181359369525,-33.15437259194004,-57.67107143211253,-110.0,-36.18055398499647,-35.1576139708318,-110,-45.83639916465386,-34.01864064321792
115,-5.61654,-0.586466,1.5,-32.71249941375632,-35.330413856596515,-48.67285860441108,-110.0,-35.977108907175946,-34.24476008235139,-110,-42.29556578548925,-45.54094762336899
227,-5.61654,6.41353,1.5,-28.19033419970529,-33.087505000197005,-38.26165742920021,-110.0,-49.363158850603625,-51.79974734863303,-110,-41.42114543660347,-66.09520912511135
149,-3.61654,1.41353,1.5,-33.67257257117553,-39.47778128124926,-44.89060749703548,-110.0,-60.42009433807183,-38.95683257051482,-110,-41.18740211954868,-43.91763431013631
118,-2.61654,-0.586466,1.5,-28.960468451637688,-38.51652912316301,-40.224042119775824,-110.0,-44.35487150170368,-34.69795119942773,-110,-38.61597837816037,-40.1088509654567
160,7.38346,1.41353,1.5,-50.78951289712219,-49.86279629320408,-47.9431049581808,-110.0,-43.42769938271138,-26.92363233835455,-110,-40.17663163117304,-52.28391596335538
39,-1.61654,-5.58647,1.5,-38.49797665863732,-44.925441668595994,-30.103913920319194,-110.0,-27.941550130138623,-52.79707060903566,-110,-36.61449162404149,-45.20356569164262
158,5.38346,1.41353,1.5,-50.865230220691885,-63.40072417239824,-42.71774025897773,-110.0,-37.318470772569086,-50.93633722178894,-110,-42.79536923266919,-38.11564475556676
182,-2.61654,3.41353,1.5,-38.87053653032959,-41.16077201508613,-38.3753239391894,-110.0,-43.86374595327943,-34.17003855332025,-110,-32.8643424406557,-42.49349033961499
154,1.38346,1.41353,1.5,-33.70790113294975,-51.249677228650434,-45.978175373863685,-110.0,-39.98025291538417,-43.70057709442502,-110,-35.999989218034685,-38.66658774892866
202,1.38346,4.41353,1.5,-56.40972288723744,-34.181049118872025,-55.68519325634816,-110.0,-44.12930260954298,-31.233935492379267,-110,-33.04718352947124,-58.89661871797245
233,0.383459,6.41353,1.5,-39.543427484915725,-24.34484287963235,-40.25100196903449,-110.0,-50.7680158398983,-43.897133437101154,-110,-44.49368462227484,-53.0018417391436
35,-5.61654,-5.58647,1.5,-30.375695108046255,-37.08739257511007,-34.93402797221241,-110.0,-32.31405189141074,-52.94429310483127,-110,-35.065429521413414,-38.15043344069232
148,-4.61654,1.41353,1.5,-31.264997144597867,-31.531027224190375,-46.616060910778046,-110.0,-53.46932331717292,-35.39968366591233,-110,-39.37932997752927,-46.16566576902725
129,-7.61654,0.413534,1.5,-30.156694535683336,-51.01170958589648,-28.586064355712196,-110.0,-43.2548451089622,-44.73821926476198,-110,-41.33104900598459,-44.321533461779424
109,4.38346,-1.58647,1.5,-45.13279851082063,-47.41232889776985,-28.21232600323173,-110.0,-36.79564078485782,-29.963287819434314,-110,-36.19945541560832,-32.76943469620721
130,-6.61654,0.413534,1.5,-29.89348715102102,-51.58980073566275,-48.71988454917254,-110.0,-38.17542404517235,-36.88272774327455,-110,-49.615161028042834,-50.63263625495232
93,4.38346,-2.58647,1.5,-38.08912209529296,-50.33864745917299,-33.65147499931524,-110.0,-31.414530834573643,-38.55681780362311,-110,-33.6771092047435,-44.443831548553966
25,0.383459,-6.58647,1.5,-54.169661158897554,-50.30179819725738,-41.79548972802756,-105.48106116076646,-32.59673752102665,-42.671122651607135,-110,-37.87021899384466,-35.38147180217378
85,-3.61654,-2.58647,1.5,-32.22232389533528,-47.57672105326768,-45.87718086912596,-110.0,-43.77531262388107,-46.91182659878599,-110,-38.58776661282899,-62.19812798259933
112,7.38346,-1.58647,1.5,-42.34244374465973,-39.12491416374146,-35.97556031366488,-110.0,-39.542135718487955,-35.55814861838171,-110,-40.09703399369196,-36.39319773064756
153,0.383459,1.41353,1.5,-57.966524316650336,-51.70943289619743,-45.25756256052087,-110.0,-28.66332621433728,-32.105773077769875,-110,-21.749018481368683,-34.455548762368124
117,-3.61654,-0.586466,1.5,-42.1191308108706,-41.530454657451386,-37.54617208963411,-110.0,-41.6896048265991,-36.88226953323721,-110,-30.950179831404213,-42.161700899708016
40,-0.616541,-5.58647,1.5,-58.86580516856494,-40.76573216391366,-32.137154674184615,-110.0,-44.07543434582128,-43.70345746457757,-110,-47.67781378298786,-44.19191879419943
27,2.38346,-6.58647,1.5,-43.953963849447035,-42.34707424763458,-27.489263542529383,-72.54485385487652,-34.024149453711495,-39.966659528919365,-110,-37.54831719870407,-39.44612626365049
27,2.38346,-6.58647,1.5,-46.59298045984775,-48.01592744103667,-25.715347998893048,-71.6717575634115,-30.06095997260979,-43.28525200815627,-110,-39.92047886113637,-37.64042170381989
133,-3.61654,0.413534,1.5,-37.6115302952573,-34.12613189252262,-48.17631780111239,-110.0,-47.19580389042984,-41.86994559081537,-110,-32.44574240746591,-46.34004597312551
223,6.38346,5.41353,1.5,-37.5358921983981,-49.608604115596734,-53.494060106583184,-110.0,-51.190353934974915,-41.62098987011782,-110,-33.810983653420344,-45.31803911989263
111,6.38346,-1.58647,1.5,-42.56703489381582,-57.73214799878503,-40.28724492270869,-110.0,-33.057362862950306,-37.62171080235326,-110,-36.350769567192295,-30.296607252490876
163,-5.61654,2.41353,1.5,-32.67893131797946,-37.8223377298574,-52.40160363558577,-110.0,-47.35413201825588,-60.03370710632389,-110,-38.103130941430486,-39.965941132929586
166,-2.61654,2.41353,1.5,-40.45085459529012,-36.62750293831223,-39.82649103690378,-110.0,-38.50141073294977,-46.47630414472511,-110,-36.65922330931353,-61.418149684244675
153,0.383459,1.41353,1.5,-54.5620232551254,-52.605005229106126,-40.66579744495549,-110.0,-28.843585704156236,-35.42709644131024,-110,-27.77280961386493,-35.62623047193166
