rp_id,x,y,floor,ap0,ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8
18,-6.61654,-6.58647,1.5,-35.84833382828619,-37.61521756865698,-32.00741854189325,-86.39134383718624,-35.133894317560625,-40.3416312705766,-110,-38.72765634052153,-42.019017468495626
224,7.38346,5.41353,1.5,-53.25466775127899,-34.548099094945314,-46.40505347249744,-110.0,-38.79734292126804,-37.048758541511525,-110,-41.9551306201686,-49.36359841489643
168,-0.616541,2.41353,1.5,-42.301492603747235,-41.17738291014194,-35.957566531124854,-110.0,-41.05552977054275,-36.35354629000751,-110,-27.92521022384676,-36.416029416907435
141,4.38346,0.413534,1.5,-45.21590924201523,-45.14597417101627,-42.81624563034088,-110.0,-39.13483099011759,-31.719623582715,-110,-30.356147967905812,-34.50875577440561
117,-3.61654,-0.586466,1.5,-42.35576700123104,-41.993538604184415,-37.2829516694183,-110.0,-43.92822214188248,-40.770339402048485,-110,-33.25771927103699,-35.050013919543005
7,-1.61654,-7.58647,1.5,-42.95287884191839,-39.029767394727685,-30.0198562271646,-110.0,-29.654981607278252,-40.076278553709315,-110,-46.731508726301925,-57.13449853373691
45,4.38346,-5.58647,1.5,-46.89347890465927,-49.2752618334399,-27.48604270804901,-91.57286271673748,-23.968204822493256,-36.55945185226493,-110,-43.407870574928594,-34.33022764112006
117,-3.61654,-0.586466,1.5,-37.38828867280975,-43.668901480214416,-41.17804505152501,-110.0,-36.49360642130933,-41.61917335508804,-110,-28.896681860503293,-33.0055414304872
91,2.38346,-2.58647,1.5,-36.930042510512905,-66.42105496152158,-43.33787543991405,-110.0,-32.55971966109784,-37.525330606530616,-110,-39.65699427661129,-39.40307029794662
168,-0.616541,2.41353,1.5,-46.63108713881481,-36.78726108354129,-32.10916371091451,-110.0,-41.21005188021952,-32.28222881904458,-110,-29.275232767054725,-40.17752518224355
156,3.38346,1.41353,1.5,-49.23279810912739,-50.83137496751492,-54.96982478654704,-110.0,-39.31694773547039,-34.84261536544338,-110,-35.10615201934312,-52.58503140530575
135,-1.61654,0.413534,1.5,-38.83748047161685,-30.2679368888629,-34.97350998613734,-110.0,-51.02532375151531,-43.72281609652489,-110,-35.934587335020794,-46.94900632642915
62,5.38346,-4.58647,1.5,-49.24788737947893,-51.452286406048145,-44.57713449133867,-110.0,-41.63650977538442,-41.937984636682195,-110,-38.28351817054483,-34.525927739767205
215,-1.61654,5.41353,1.5,-41.525064565444275,-39.23911361597996,-46.819342991083424,-110.0,-46.2877884074071,-45.98864590877085,-110,-28.6359541619752,-48.710936770613785
96,7.38346,-2.58647,1.5,-57.376909672833,-36.92454873568669,-38.32958049194502,-110.0,-42.14665210401303,-33.867117576335716,-110,-49.24501227248993,-38.60884936042381
102,-2.61654,-1.58647,1.5,-44.83191150019193,-34.23940309306324,-41.2325186742102,-110.0,-41.326648553621645,-42.07370928101138,-110,-39.23600183247474,-42.94980442271101
41,0.383459,-5.58647,1.5,-56.76860712257366,-52.56015566521163,-56.644955275709705,-110.0,-33.804529788401005,-42.18546361148322,-110,-38.66550823102065,-43.68343781351567
55,-1.61654,-4.58647,1.5,-34.08098107312141,-49.46044759159131,-31.069105475420567,-110.0,-40.37523599088136,-45.63189468536016,-110,-35.95933914955232,-44.52833427518185
114,-6.61654,-0.586466,1.5,-32.75419650985398,-45.33387516457486,-36.09630552051925,-110.0,-54.17532466390585,-34.871834334115675,-110,-52.3376411407801,-54.98252243460587
116,-4.61654,-0.586466,1.5,-45.019065621164,-41.34848063637007,-34.512373704431674,-110.0,-44.00317756085194,-32.7087077018102,-110,-39.50989813363304,-41.11385586258086
202,1.38346,4.41353,1.5,-48.700034006230226,-33.38019478290663,-56.14587311541021,-110.0,-42.962340169038015,-29.559167236238327,-110,-39.649302224491464,-49.10279167117815
96,7.38346,-2.58647,1.5,-54.25760787932395,-38.37697956540735,-39.7421778615445,-110.0,-36.78173258220519,-31.175712257202516,-110,-50.50321312940668,-30.789645744821925
60,3.38346,-4.58647,1.5,-42.28323115046227,-55.00569730798708,-46.68605383852947,-110.0,-42.26137535388206,-46.4003668777983,-110,-41.87078289771139,-33.76679555410983
185,0.383459,3.41353,1.5,-46.73445229456374,-42.89844174132246,-48.28776386371067,-110.0,-31.871511640658127,-32.90623600278371,-110,-27.81176889863329,-39.926925138967704
127,6.38346,-0.586466,1.5,-42.77947028188441,-36.46305698209699,-48.390411217225186,-110.0,-42.33199162460799,-33.537351201630734,-110,-37.65496573012481,-28.710863845413098
113,-7.61654,-0.586466,1.5,-34.172902990261754,-42.20627955946543,-40.61283410039197,-110.0,-44.954192220322085,-35.31599120486741,-110,-43.28436357393562,-43.62838105169459
113,-7.61654,-0.586466,1.5,-39.84643121738512,-45.46991053575709,-35.92998561319504,-110.0,-40.02619658506498,-36.248887105964315,-110,-47.56055767936343,-45.09678074732871
118,-2.61654,-0.586466,1.5,-31.25795115416446,-36.6831730601758,-33.43768188852852,-110.0,-46.674463432168835,-44.75970943499951,-110,-40.77098210353736,-36.20219082828544
211,-5.61654,5.41353,1.5,-42.10230678883891,-51.23046460274879,-32.77767346519813,-110.0,-52.25871794817563,-45.21769778516201,-110,-42.753435866826635,-40.55424453622218
171,2.38346,2.41353,1.5,-56.33276250058472,-51.661329319675986,-46.45395423412755,-110.0,-49.068433526348954,-39.45452537955049,-110,-24.885910777197605,-45.83212230164557
115,-5.61654,-0.586466,1.5,-42.558307231525255,-29.099518882913955,-43.33235692475028,-110.0,-37.65577230330807,-31.718084698130795,-110,-37.718238951235975,-36.404067403035334
21,-3.61654,-6.58647,1.5,-32.632141516575025,-41.4722886707039,-33.77208483880713,-82.70120545180687,-30.174178997608163,-55.43081211596555,-110,-43.5270350791874,-37.93231365707349
102,-2.61654,-1.58647,1.5,-41.50749300106992,-40.15881255812684,-36.91721499629892,-110.0,-45.23947006933889,-40.89690731741381,-110,-36.96276080775143,-45.498074053090974
209,-7.61654,5.41353,1.5,-26.939065090832703,-65.52053645251628,-33.01410203972728,-110.0,-56.88053950840223,-55.73471803422244,-110,-37.26621093006987,-49.183305399073205
5,-3.61654,-7.58647,1.5,-38.24937224712279,-38.292419200848755,-37.874225615103825,-110.0,-40.91659622232107,-56.05440719942688,-110,-61.248535694235045,-42.38447108430463
130,-6.61654,0.413534,1.5,-33.00574492480738,-40.346006281491434,-45.14899881279173,-110.0,-39.18960742316468,-40.26997644851602,-110,-43.34454489433221,-59.05285383646076
98,-6.61654,-1.58647,1.5,-39.1868715306025,-28.347532230531556,-34.908658069363526,-110.0,-51.02815462739689,-42.422222520747106,-110,-47.74539051639097,-56.3139569926628
182,-2.61654,3.41353,1.5,-37.72304830313987,-27.3981614089794,-36.08715204708725,-110.0,-42.97657784862619,-34.153195610786916,-110,-31.674485825618746,-39.83386834945038
149,-3.61654,1.41353,1.5,-38.05016882892994,-44.88121483695769,-34.89294993070066,-110.0,-51.69489864022244,-38.83484747831872,-110,-37.65051878115506,-58.89460512334283
118,-2.61654,-0.586466,1.5,-34.18558933332259,-39.43267570410662,-38.2030064559406,-110.0,-50.302386782411645,-40.66411445837586,-110,-36.22202942532463,-41.3199997826399
92,3.38346,-2.58647,1.5,-51.99571144904228,-67.41272984626794,-44.10519515591031,-110.0,-44.045295173260335,-29.16602798475419,-110,-40.961794218942934,-36.38291995605256
28,3.38346,-6.58647,1.5,-42.98689267698546,-43.1826124093706,-37.25966189713694,-75.80212712457123,-38.207037986303064,-32.94205620261346,-110,-39.207152534950254,-34.351120258731115
55,-1.61654,-4.58647,1.5,-30.922422978317297,-51.869252681058285,-33.418058125713,-110.0,-38.810779222738994,-48.22503452001568,-110,-42.85787717604901,-43.95604646181777
33,-7.61654,-5.58647,1.5,-48.520698582246354,-36.79790688995906,-40.43685433655213,-110.0,-29.75868677619719,-47.209090674894824,-110,-43.34337370066199,-42.42235691233362
110,5.38346,-1.58647,1.5,-47.04199894020319,-47.00569379782257,-36.97290664197263,-110.0,-36.851873149550855,-31.56107591240942,-110,-42.415860905598656,-29.719339570702175
239,6.38346,6.41353,1.5,-55.62485703095835,-29.716740575787483,-64.6030678481384,-110.0,-33.03712751157788,-33.72617191861122,-110,-43.59701987141867,-37.692267130204385
73,0.383459,-3.58647,1.5,-42.15060707520741,-44.17135207676919,-54.85607834021866,-110.0,-32.12488340736478,-37.367947800980055,-110,-29.776816742167703,-34.910963095967645
221,4.38346,5.41353,1.5,-39.17930816043929,-36.929681282584006,-44.870343424647295,-110.0,-40.599252918016305,-41.70916181677797,-110,-32.40495794874902,-49.95462622032739
82,-6.61654,-2.58647,1.5,-56.789888135389155,-43.699146884850435,-42.2147424129336,-110.0,-49.614754068850175,-69.90944087670384,-110,-47.43156804410884,-32.08580305354044
13,4.38346,-7.58647,1.5,-42.77557996566178,-46.95224308508761,-44.312904336934466,-110.0,-44.59244989606418,-41.16677861549191,-110,-36.44464391776288,-46.16805489268537
79,6.38346,-3.58647,1.5,-49.17186421914805,-51.86808053605307,-41.69874542139938,-110.0,-36.10109129927888,-39.19659316436948,-110,-50.4930295116191,-30.40871389996422
12,3.38346,-7.58647,1.5,-41.11737101313073,-44.55031491902978,-48.2038534062045,-80.26682996851063,-43.26614984156153,-43.27256406938227,-110,-40.32964851265498,-45.016358023554666
28,3.38346,-6.58647,1.5,-40.91658175705674,-45.01178404349601,-36.775171770629555,-74.15510462467815,-38.0477976948044,-36.323118387966105,-110,-37.23726821825374,-39.89126754590397
161,-7.61654,2.41353,1.5,-27.979353325775406,-57.664232977748185,-48.41996630248184,-110.0,-46.10347720315613,-33.19174172875237,-110,-36.70350783942464,-42.16811283177296
107,2.38346,-1.58647,1.5,-53.00902141106652,-53.61943413859528,-44.10255379447605,-110.0,-41.061128648926136,-45.95511637953996,-110,-36.031408869433704,-38.85154750766139
216,-0.616541,5.41353,1.5,-52.11874149918712,-23.270432750813384,-38.025739780744075,-110.0,-48.099475130851765,-54.52601253981809,-110,-46.25043853498044,-60.90580532307466
230,-2.61654,6.41353,1.5,-33.52000674073744,-33.15586633181698,-34.03766729101832,-110.0,-76.64457129388008,-54.127684089316574,-110,-50.00046686593626,-69.62488432262353
111,6.38346,-1.58647,1.5,-41.42819977081727,-45.47256145465895,-44.639858920255875,-110.0,-32.78118907501259,-40.663732342721616,-110,-36.055485436382746,-35.82514971525938
137,0.383459,0.413534,1.5,-48.00865043072715,-51.93405055964306,-45.89962578990246,-110.0,-30.105988495540934,-42.39085990958486,-110,-28.8298058853623,-39.81288224708969
215,-1.61654,5.41353,1.5,-48.22323068866795,-34.712425329387024,-46.21195536443663,-110.0,-40.84361567544656,-44.77255311542521,-110,-37.515629249410146,-46.7110843634917
71,-1.61654,-3.58647,1.5,-39.78958814117222,-50.70394308541152,-25.15386931136291,-110.0,-46.173949125154714,-57.397582376535325,-110,-41.971553712550865,-54.77465593077423
62,5.38346,-4.58647,1.5,-57.24597817044066,-50.7280893557316,-40.000214857851034,-110.0,-38.1279580010889,-42.27917220788186,-110,-42.131868675142925,-36.77918057632623
27,2.38346,-6.58647,1.5,-56.19100986375343,-49.196542065636656,-26.007949679424467,-73.56149647879322,-36.54953620800535,-38.37615941464116,-110,-34.46329344595263,-33.13225839491737
238,5.38346,6.41353,1.5,-60.65223360944044,-37.9241229640564,-37.82790891085829,-110.0,-44.13971523843038,-31.68051972484277,-110,-36.44693307807157,-47.887613826826
90,1.38346,-2.58647,1.5,-46.01011435044749,-56.38407044086566,-39.95144521855734,-110.0,-33.76222133876929,-35.81203799715708,-110,-33.59263912806608,-37.846050992040446
4,-4.61654,-7.58647,1.5,-37.88207850157362,-40.6154974436953,-37.44945021463694,-110.0,-37.956735268462666,-39.42681716691208,-110,-46.690519840342176,-43.22603036895964
141,4.38346,0.413534,1.5,-46.32569187981256,-49.91058699120979,-45.05567442754603,-110.0,-41.20272209942975,-34.77370772496673,-110,-35.540302246900794,-37.033004521076634
126,5.38346,-0.586466,1.5,-41.259267816291526,-49.504676665413434,-49.90531873145191,-110.0,-38.16918006915889,-37.79367597788105,-110,-39.327415614116774,-41.33261148805029
97,-7.61654,-1.58647,1.5,-40.71601824222888,-41.25311506582249,-36.532822933783045,-110.0,-44.53852637886163,-42.83817869969948,-110,-42.402628270778266,-49.852905228622994
80,7.38346,-3.58647,1.5,-50.63065405350661,-42.418136551952045,-43.40718766729504,-110.0,-41.39612762988929,-35.36265421070384,-110,-35.116193201491065,-42.583947355692125
199,-1.61654,4.41353,1.5,-48.18970300885183,-44.1118041607228,-44.201704384454345,-110.0,-56.73114899681338,-47.96535124601982,-110,-27.3451200028916,-43.497881619603035
213,-3.61654,5.41353,1.5,-45.019312212246675,-50.77293022354051,-50.176515639425475,-110.0,-54.68227890862925,-49.80160803583493,-110,-39.80174820398071,-44.525707666839864
108,3.38346,-1.58647,1.5,-54.34357497379253,-58.31607853258001,-40.12249987955651,-110.0,-39.55582642401253,-39.508257557856794,-110,-43.396405895940326,-37.34292741154868
214,-2.61654,5.41353,1.5,-43.79602818860707,-53.89729190644648,-35.686979929620605,-110.0,-39.70696236300114,-59.97353428750273,-110,-32.58778464502996,-43.487464805054486
96,7.38346,-2.58647,1.5,-60.60106093765118,-45.93801364565343,-37.41974857472036,-110.0,-44.86282930145545,-34.34619022169159,-110,-45.50636855207174,-37.19232517902618
223,6.38346,5.41353,1.5,-49.84968732321973,-37.45424662688939,-52.75311748881055,-110.0,-57.81193955143074,-42.838470912656376,-110,-40.922339301097146,-39.8467844773878
98,-6.61654,-1.58647,1.5,-41.24208608710326,-40.21536651668962,-40.79034518304347,-110.0,-50.99435754408088,-41.7561998933208,-110,-49.151633336397424,-50.01465017535343
63,6.38346,-4.58647,1.5,-45.06297099879129,-56.66835110972395,-44.957122865209186,-95.31022011998282,-35.11216205286346,-33.91541039991092,-110,-33.59302653132042,-32.91780343250188
192,7.38346,3.41353,1.5,-55.401473981732934,-49.76683518049579,-42.22984567030388,-110.0,-35.61806527061718,-21.749123775970975,-110,-26.654250818300923,-36.925717850583574
154,1.38346,1.41353,1.5,-42.1404545220453,-52.55314632719616,-46.68675212206383,-110.0,-40.30332615977403,-42.83973275564779,-110,-40.06673049171164,-34.52909021100299
62,5.38346,-4.58647,1.5,-52.79488758516096,-51.59797319124626,-46.54007990847798,-110.0,-38.86617987394722,-41.75307478681063,-110,-38.41330766930225,-28.71694351287971
89,0.383459,-2.58647,1.5,-44.55503176016117,-54.45115946332216,-46.654625413440975,-110.0,-28.85054912527608,-41.68232795028292,-110,-34.88005907087538,-33.01092495969934
75,2.38346,-3.58647,1.5,-49.2246863468315,-52.15455218756964,-35.25431534873235,-110.0,-33.10230321069936,-40.27065427673624,-110,-26.513589723771055,-41.655189856362
180,-4.61654,3.41353,1.5,-39.064259390688264,-48.08689611936141,-36.34217957011985,-110.0,-46.499517384690336,-44.767166443475745,-110,-36.03616411539129,-46.71456702319988
78,5.38346,-3.58647,1.5,-46.18385857415516,-58.62249606771469,-57.22797515020158,-110.0,-28.880890951628604,-34.72180563017033,-110,-31.457940549099227,-31.21324870370403
32,7.38346,-6.58647,1.5,-51.52891336254308,-61.10654495054783,-45.60915297493692,-80.91135742863683,-30.221826579011463,-31.772756233942857,-110,-42.23462617696309,-21.772859757970014
103,-1.61654,-1.58647,1.5,-35.95080902116577,-39.921982876715234,-39.97930991210016,-110.0,-45.10922809688982,-44.64990244388595,-110,-33.94530449787144,-60.387344197842225
38,-2.61654,-5.58647,1.5,-42.27061383994905,-38.304439694547234,-28.985501689565837,-110.0,-38.43303116998841,-48.171452401187,-110,-44.58020890175212,-38.835479147978766
87,-1.61654,-2.58647,1.5,-38.06134206962075,-39.55314832277555,-47.437312593696326,-110.0,-45.18479125289034,-50.69287288552853,-110,-35.97847981222935,-33.37952441899715
74,1.38346,-3.58647,1.5,-46.764052530688225,-43.46972643931825,-41.891340661544746,-110.0,-35.03807881905755,-40.0146481654009,-110,-38.81890627543201,-50.80754062305407
14,5.38346,-7.58647,1.5,-51.754130083292935,-52.34472335615211,-41.98277219611969,-110.0,-38.99693278643937,-41.02406773905699,-110,-44.115577836921645,-23.768677275786132
31,6.38346,-6.58647,1.5,-44.42226956917912,-50.500077496276354,-38.64197947141432,-77.94897094052335,-30.003267096817616,-36.27014810542806,-110,-45.08376613349811,-34.54289090660352
42,1.38346,-5.58647,1.5,-46.299571317596474,-50.28136465715327,-31.611756074049172,-88.27755449457105,-30.8804303057209,-33.749429746559,-110,-40.67463589250504,-33.99520464648791
16,7.38346,-7.58647,1.5,-47.35951657209207,-53.79480559261512,-46.47097993187582,-77.15542255112152,-47.62893648614618,-34.31134713478336,-110,-31.14586353487466,-30.326292330916743
68,-4.61654,-3.58647,1.5,-41.50960409110237,-36.64471948059105,-35.12907434683889,-110.0,-41.680157591219285,-56.376424730441464,-110,-32.725622739431685,-56.1666160417158
221,4.38346,5.41353,1.5,-47.407583792429946,-39.3514638630125,-51.941711204457704,-110.0,-39.21767871773432,-44.41274313877141,-110,-34.54102106228604,-43.08180867650539
193,-7.61654,4.41353,1.5,-27.724000082863864,-44.66427862447831,-36.977946345589224,-110.0,-45.13828364345935,-48.0549978006281,-110,-53.977716154122334,-57.38057367264485
192,7.38346,3.41353,1.5,-51.27766269959369,-52.5120654425196,-42.902380012751834,-110.0,-34.59299205846152,-18.730238097063474,-110,-27.98228794282632,-35.09007300755832
186,1.38346,3.41353,1.5,-53.49953777559484,-48.90799844102065,-53.63013003969581,-110.0,-30.496147719769446,-34.47620351197267,-110,-27.486985205429043,-39.60403544447856
41,0.383459,-5.58647,1.5,-55.79863819980665,-55.78228024766693,-55.49317292211215,-110.0,-30.049776705969748,-41.23561685984103,-110,-34.33839525555851,-52.67046723069932
88,-0.616541,-2.58647,1.5,-60.8639231416312,-35.53836377171099,-34.060032772105835,-110.0,-63.77478478243573,-49.40925128779581,-110,-35.83368113465409,-42.2722928998048
193,-7.61654,4.41353,1.5,-35.41808916593314,-44.63547986531087,-30.106292902989377,-110.0,-38.80108861493069,-51.39420416951821,-110,-56.01797177722709,-59.51208522389548
231,-1.61654,6.41353,1.5,-30.04515910609275,-19.25647295197801,-43.803883349952685,-110.0,-55.49804337695702,-57.31095757317401,-110,-49.76629518142183,-66.02313496266561
66,-6.61654,-3.58647,1.5,-47.8556205975635,-41.55104065989908,-35.77814899866281,-110.0,-38.22611791582884,-58.57782022881714,-110,-43.448572720595465,-50.559330466055314
104,-0.616541,-1.58647,1.5,-46.51838421001796,-33.4293957387711,-27.960781091832036,-110.0,-45.22991398246036,-45.838067737108126,-110,-31.36162704047386,-38.95751472271396
134,-2.61654,0.413534,1.5,-34.39302680967609,-35.42359105129221,-48.35993452300494,-110.0,-46.91885609159128,-33.245669264055856,-110,-33.18224898742276,-47.627469009712875
72,-0.616541,-3.58647,1.5,-37.58368843894189,-33.84534900622993,-46.33758586526361,-110.0,-49.46605885883355,-36.145827609998825,-110,-38.54412737163885,-41.29491207156787
123,2.38346,-0.586466,1.5,-44.85883781085077,-70.89248731722977,-68.12876747658453,-110.0,-39.6362438234757,-46.702206634980314,-110,-41.73285390695968,-36.738005459827974
164,-4.61654,2.41353,1.5,-28.710594132824923,-40.797884171945235,-37.61830451062823,-110.0,-52.058069232023534,-43.516013114739856,-110,-24.51645557809271,-58.6058647231215
67,-5.61654,-3.58647,1.5,-35.15417308701236,-38.82570381053533,-33.86815612273406,-110.0,-36.245728755425795,-46.010482839987965,-110,-47.858468649572494,-47.99047888018404
135,-1.61654,0.413534,1.5,-36.7426140140624,-26.43766647973166,-33.78536695094148,-110.0,-50.737481635347805,-39.05974923042082,-110,-34.09616938695343,-46.3752584908258
236,3.38346,6.41353,1.5,-56.39750531111563,-36.88438242708462,-57.30495128421143,-110.0,-40.19529026746254,-36.71213174737483,-110,-50.02834948151661,-49.703637407115416
102,-2.61654,-1.58647,1.5,-48.64402958490817,-37.475974488618256,-32.471254208726464,-110.0,-41.391444838793205,-37.90467067984838,-110,-35.4381217661438,-43.860250297265566
42,1.38346,-5.58647,1.5,-37.12764519853075,-52.645744691534176,-32.946986828296836,-90.35810621846738,-24.74618102240183,-32.656954195108646,-110,-44.710522413476895,-35.99737586107796
74,1.38346,-3.58647,1.5,-50.183197483046655,-39.31133528414289,-34.477588150044,-110.0,-30.186790756418944,-37.782339543366014,-110,-34.74837825219455,-43.43628595872243
91,2.38346,-2.58647,1.5,-39.3933827957333,-73.64589019836788,-45.3271727629315,-110.0,-29.04172535030779,-33.5980924926462,-110,-36.92757893359989,-39.266762251997704
34,-6.61654,-5.58647,1.5,-52.73908176979632,-38.31185559935873,-32.31350461393268,-110.0,-36.611399338427,-48.56341199887168,-110,-35.115376989847505,-35.9910115721973
74,1.38346,-3.58647,1.5,-50.307332999758714,-38.771400860299224,-32.202482708636765,-110.0,-34.83266445486559,-40.45902945171937,-110,-34.26575684146245,-41.9364683498077
156,3.38346,1.41353,1.5,-55.3486856491174,-47.8650804281495,-52.140067074243944,-110.0,-39.5011676259233,-42.877405490134635,-110,-30.29276086045425,-46.25541009630162
172,3.38346,2.41353,1.5,-50.20084437712479,-30.736617706492865,-49.47541071557716,-110.0,-36.318074601607286,-31.829173390693395,-110,-32.62225393694375,-38.68795149127032
200,-0.616541,4.41353,1.5,-49.30504961873229,-25.384114031813674,-38.55217788876661,-110.0,-57.75378241936321,-49.01235202607666,-110,-32.56159410627901,-46.68918148075534
126,5.38346,-0.586466,1.5,-42.196662541456384,-50.034526216893255,-43.77920130104242,-110.0,-38.19209387441206,-36.601852491196354,-110,-31.156995594653665,-40.98792255779477
120,-0.616541,-0.586466,1.5,-42.73875088187458,-32.675594813965205,-35.01836782826999,-110.0,-49.368932318584896,-39.82251188160807,-110,-35.97939857658337,-43.67149282370722
158,5.38346,1.41353,1.5,-63.42290633930133,-70.82767937066066,-47.03208501345456,-110.0,-32.29616780638405,-48.722249164024376,-110,-45.52566215501184,-55.35487539077181
44,3.38346,-5.58647,1.5,-49.90733311086402,-49.28523398001433,-29.3180523772172,-91.98462759756256,-43.040813736692755,-38.59181081063437,-110,-43.74906214228786,-33.05995398711096
63,6.38346,-4.58647,1.5,-44.82742307177254,-59.23325828042338,-40.95869774630744,-90.419902734826,-29.970190066162814,-37.10056382776977,-110,-25.6827548045765,-26.54198946680409
79,6.38346,-3.58647,1.5,-52.84099003523827,-51.37544407669199,-39.8498946037096,-110.0,-40.5084508019454,-33.70978256299043,-110,-57.85710867244802,-32.329564163975036
82,-6.61654,-2.58647,1.5,-58.707269549405794,-37.9675542821962,-40.49415664394076,-110.0,-50.920126776398305,-64.25529074417776,-110,-52.946691407708414,-34.41815177900752
72,-0.616541,-3.58647,1.5,-40.34317665009378,-40.60742634405297,-52.01302599463046,-110.0,-46.572777248258376,-39.60674429999387,-110,-34.20147487695282,-44.70204183587749
36,-4.61654,-5.58647,1.5,-38.30614070726058,-47.334204322686624,-27.230596970829044,-110.0,-45.059317636042195,-39.71671947646978,-110,-40.08372123471602,-37.92920772344411
196,-4.61654,4.41353,1.5,-41.60034017315927,-50.182650761414955,-37.10299808830452,-110.0,-48.24718567821087,-44.48507618626645,-110,-42.44992133099788,-44.476439229766704
239,6.38346,6.41353,1.5,-48.29030315244031,-24.714384844462916,-69.05936651149189,-110.0,-35.724347752798465,-38.58063350691663,-110,-45.38993276566297,-36.23083751919069
141,4.38346,0.413534,1.5,-47.60588331749365,-47.86560832937695,-42.43948313298979,-110.0,-38.50630876990183,-40.6693675722759,-110,-38.93196424971315,-36.168827814237254
88,-0.616541,-2.58647,1.5,-56.570137806410145,-35.0753551827855,-39.47452390600608,-110.0,-72.43349966010013,-43.83246758555153,-110,-38.60096931258302,-41.23170062094358
3,-5.61654,-7.58647,1.5,-35.760128055065955,-55.57850001633257,-35.614582071466415,-110.0,-28.95839750060174,-38.57257858638493,-110,-47.15548734237642,-37.09839281933617
97,-7.61654,-1.58647,1.5,-39.91711980986583,-42.78269009881685,-39.24532782742024,-110.0,-45.608624858155025,-42.84323592673107,-110,-46.30245032103146,-44.419731999079914
161,-7.61654,2.41353,1.5,-29.65694311239132,-52.13784680413943,-43.33461697462267,-110.0,-41.850986414606915,-38.601362722304,-110,-39.10115989164091,-47.99589307652264
44,3.38346,-5.58647,1.5,-48.91934365354809,-48.7681231410272,-36.60666087120901,-96.6942528948472,-45.070928001490095,-38.594001184681346,-110,-39.451830100809616,-30.012055742195564
199,-1.61654,4.41353,1.5,-47.5792729190966,-36.57973210422005,-45.25873209439373,-110.0,-59.57240503733572,-37.58950812934124,-110,-27.55378208542626,-39.9359857746039
210,-6.61654,5.41353,1.5,-33.7858522791774,-47.50916874740782,-41.44980568012611,-110.0,-51.03320919064054,-52.58289983683971,-110,-43.77891765044321,-47.05563147666225
30,5.38346,-6.58647,1.5,-43.668970922169365,-53.06116943097473,-45.20662338863275,-81.51725792063566,-42.150347617421886,-46.53962646060139,-110,-36.746202017810496,-28.77324032119907
129,-7.61654,0.413534,1.5,-25.317020455107667,-47.1069493838184,-30.93814596637831,-110.0,-42.17177948967749,-43.71278909841219,-110,-39.91626715056707,-41.935650431127
183,-1.61654,3.41353,1.5,-50.96733715655888,-30.178807857081672,-48.79274429747303,-110.0,-44.406566263021006,-37.50118326016055,-110,-26.953194716788555,-35.64279709677274
199,-1.61654,4.41353,1.5,-44.64162983031318,-39.57863022109649,-46.04145411080787,-110.0,-58.623284631081056,-47.291543517504515,-110,-30.409121140323418,-37.6318258102714
230,-2.61654,6.41353,1.5,-36.28229801945591,-33.024287863156985,-39.19281009805,-110.0,-70.88807178406842,-54.96060266612786,-110,-52.45725527971657,-66.60107418811894
99,-5.61654,-1.58647,1.5,-44.68147241619931,-48.020877426117146,-39.570929043405776,-110.0,-38.48088244815591,-49.907004705401874,-110,-43.70709250916394,-42.62705188640345
114,-6.61654,-0.586466,1.5,-30.35675676041549,-48.120048780546334,-37.49231911757846,-110.0,-50.6066783514666,-38.50440823247921,-110,-51.84673759666758,-59.44207167825703
181,-3.61654,3.41353,1.5,-39.2874076191311,-44.11986999266667,-43.8032600808646,-110.0,-38.88252380991438,-39.782046875975226,-110,-34.1636736601552,-57.30420402299129
86,-2.61654,-2.58647,1.5,-34.98995879399406,-41.62640984890643,-32.05055702948987,-110.0,-40.91245845385668,-48.004059034482864,-110,-39.22820950391181,-50.203761482273315
235,2.38346,6.41353,1.5,-39.667314425402445,-30.573180485775264,-47.28005860476097,-110.0,-49.29246619341455,-58.09873665413021,-110,-48.1068254081664,-47.863337828926355
88,-0.616541,-2.58647,1.5,-51.15956550837857,-38.0027354330252,-32.471086600961954,-110.0,-64.20685232024653,-46.83178418270624,-110,-36.94444723656375,-47.48297849065933
176,7.38346,2.41353,1.5,-53.74632696840573,-62.2877366843518,-58.280505084409704,-110.0,-40.91046703585836,-26.821883892815833,-110,-30.81602055737623,-39.85422220049578
118,-2.61654,-0.586466,1.5,-35.01086121393572,-39.24088403050572,-32.93865583006683,-110.0,-53.038579163621854,-42.32791819869604,-110,-36.419901884093335,-42.456438146657426
13,4.38346,-7.58647,1.5,-37.02334633808843,-45.956572950934145,-48.132429997685634,-110.0,-42.07372904714392,-45.83807707952348,-110,-34.104141824205335,-43.182842915400656
64,7.38346,-4.58647,1.5,-54.4666281996944,-46.03929445430944,-41.19149478223385,-93.68761842185,-44.993431541026574,-32.0031133596242,-110,-44.42525510981408,-37.19433139632009
148,-4.61654,1.41353,1.5,-39.26386530818541,-36.10062859791147,-44.50623084950295,-110.0,-57.74767650389715,-31.922544879863405,-110,-36.0377092342871,-37.53143651159755
208,7.38346,4.41353,1.5,-50.53602517310583,-42.28227394587606,-55.45579051558565,-110.0,-56.22923122104704,-24.772146307139337,-110,-28.625585581609855,-37.78904185825575
